,User_Id,Place_Id,Place_Ratings
14221,4069,686,5.0
14222,4070,686,5.0
14223,4071,686,5.0
14224,4072,686,4.0
14225,3748,686,5.0
14226,4073,686,4.0
14227,4074,686,5.0
14228,4075,686,4.0
14229,4076,686,5.0
14230,4077,686,5.0
14231,4078,686,5.0
14232,4079,686,5.0
14233,763,688,4.0
14234,4080,688,4.0
14235,4081,688,5.0
14236,4082,688,5.0
14237,3051,688,4.0
14238,4083,688,5.0
14239,4084,688,4.0
14240,4085,688,5.0
14241,4086,688,4.0
14242,4087,688,5.0
14243,4088,688,4.0
14244,4089,688,5.0
14245,4090,688,5.0
14246,3420,688,3.0
14247,4091,688,4.0
14248,4092,688,5.0
14249,4093,688,5.0
14250,4094,688,5.0
14251,4095,688,5.0
14252,4096,688,4.0
14253,4097,689,5.0
14254,4098,689,4.0
14255,4099,689,4.0
14256,4038,689,5.0
14257,4100,689,3.0
14258,4101,689,5.0
14259,4102,689,5.0
14260,4103,689,5.0
14261,4104,689,3.0
14262,4105,689,5.0
14263,4106,689,5.0
14264,4107,689,5.0
14265,4108,689,4.0
14266,4109,689,5.0
14267,4110,689,5.0
14268,4111,689,5.0
14269,4112,689,5.0
14270,4028,689,5.0
14271,3450,689,5.0
14272,4113,689,5.0
14273,4114,691,4.0
14274,4115,691,4.0
14275,4116,691,5.0
14276,4117,691,5.0
14277,4118,691,5.0
14278,4119,691,4.0
14279,4120,691,4.0
14280,4121,691,5.0
14281,4122,691,5.0
14282,4123,691,5.0
14283,4124,691,4.0
14284,4125,691,5.0
14285,4126,691,5.0
14286,3986,691,4.0
14287,4127,691,1.0
14288,4128,691,4.0
14289,4129,691,5.0
14290,4130,691,5.0
14291,4131,691,5.0
14292,4132,691,5.0
14293,4133,692,4.0
14294,3334,692,5.0
14295,3594,692,4.0
14296,4134,692,5.0
14297,4135,692,5.0
14298,4136,692,4.0
14299,3501,692,4.0
14300,4137,692,5.0
14301,4138,692,4.0
14302,4139,692,3.0
14303,4140,692,4.0
14304,4141,692,5.0
14305,4142,692,3.0
14306,4143,692,5.0
14307,4144,692,4.0
14308,4145,692,5.0
14309,4146,692,5.0
14310,4147,692,5.0
14311,4148,692,5.0
14312,4149,692,5.0
14313,4150,693,5.0
14314,4151,693,5.0
14315,4152,693,5.0
14316,3324,693,5.0
14317,4153,693,5.0
14318,4154,693,5.0
14319,4155,693,5.0
14320,4156,693,5.0
14321,4157,693,4.0
14322,4158,693,5.0
14323,4159,693,5.0
14324,4160,693,5.0
14325,4161,693,4.0
14326,4162,693,2.0
14327,818,693,5.0
14328,4163,693,5.0
14329,4164,693,4.0
14330,4165,693,5.0
14331,4166,693,3.0
14332,4167,693,5.0
14333,4168,695,5.0
14334,4169,695,5.0
14335,4170,695,5.0
14336,4171,695,5.0
14337,1465,695,5.0
14338,4172,695,5.0
14339,592,695,5.0
14340,4173,695,5.0
14341,4174,695,5.0
14342,4175,695,5.0
14343,4176,695,5.0
14344,4177,695,5.0
14345,4178,695,5.0
14346,4179,695,5.0
14347,4180,695,5.0
14348,4181,695,5.0
14349,4182,695,5.0
14350,4183,695,5.0
14351,4184,695,5.0
14352,4185,695,5.0
14353,4186,696,5.0
14354,4187,696,5.0
14355,4188,696,5.0
14356,2878,696,5.0
14357,4189,696,5.0
14358,4190,696,5.0
14359,4191,696,5.0
14360,2500,696,5.0
14361,4192,696,5.0
14362,4193,696,5.0
14363,4194,696,5.0
14364,4195,696,5.0
14365,4196,696,5.0
14366,4197,696,5.0
14367,2592,696,4.0
14368,4198,696,5.0
14369,4199,696,5.0
14370,4200,696,4.0
14371,4201,696,5.0
14372,4202,696,4.0
14373,4203,697,5.0
14374,4204,697,5.0
14375,4205,697,5.0
14376,4206,697,5.0
14377,4207,697,5.0
14378,4208,697,5.0
14379,4209,697,4.0
14380,4210,697,5.0
14381,4211,697,1.0
14382,631,697,5.0
14383,4212,697,5.0
14384,4213,697,5.0
14385,4214,697,4.0
14386,4215,697,5.0
14387,4216,697,5.0
14388,4217,697,5.0
14389,4218,697,5.0
14390,4219,697,5.0
14391,4220,697,5.0
14392,4221,697,5.0
14393,4222,698,4.0
14394,4223,698,5.0
14395,4224,698,4.0
14396,4225,698,4.0
14397,4226,698,5.0
14398,4227,698,1.0
14399,4228,698,5.0
14400,4229,698,5.0
14401,4230,698,1.0
14402,4231,698,3.0
14403,4232,698,5.0
14404,4233,698,4.0
14405,4234,698,4.0
14406,4235,698,3.0
14407,4236,698,5.0
14408,4237,698,1.0
14409,4238,698,5.0
14410,4239,698,2.0
14411,4240,698,5.0
14412,4241,698,4.0
14413,4242,700,5.0
14414,592,700,5.0
14415,4243,700,5.0
14416,4244,700,5.0
14417,4245,700,5.0
14418,4246,700,5.0
14419,4247,700,5.0
14420,4248,700,5.0
14421,2825,700,5.0
14422,4249,700,4.0
14423,4250,700,5.0
14424,4251,700,3.0
14425,4252,700,5.0
14426,4253,700,5.0
14427,1625,700,5.0
14428,4254,700,5.0
14429,4255,700,5.0
14430,4256,700,5.0
14431,4257,700,5.0
14432,4258,700,5.0
14433,4259,701,3.0
14434,4260,701,4.0
14435,4261,701,5.0
14436,639,701,5.0
14437,4262,701,3.0
14438,4263,701,5.0
14439,4264,701,5.0
14440,4265,701,3.0
14441,4266,701,3.0
14442,4267,701,4.0
14443,4268,701,5.0
14444,4269,701,4.0
14445,4270,701,5.0
14446,4271,701,5.0
14447,4272,701,4.0
14448,4273,701,5.0
14449,4274,701,5.0
14450,4275,701,5.0
14451,4276,701,3.0
14452,4277,701,4.0
14453,4278,703,5.0
14454,4279,703,5.0
14455,1094,703,5.0
14456,592,703,5.0
14457,4280,703,5.0
14458,2512,703,4.0
14459,4281,703,5.0
14460,4282,703,5.0
14461,4283,703,5.0
14462,4284,703,4.0
14463,4285,703,5.0
14464,4286,703,5.0
14465,4287,703,5.0
14466,4288,703,5.0
14467,4289,703,5.0
14468,4290,703,5.0
14469,4291,703,5.0
14470,4292,703,5.0
14471,4293,703,4.0
14472,4294,703,5.0
14473,4295,704,5.0
14474,4176,704,5.0
14475,4296,704,5.0
14476,4297,704,5.0
14477,4298,704,5.0
14478,4299,704,5.0
14479,4300,704,5.0
14480,988,704,5.0
14481,4301,704,5.0
14482,4302,704,5.0
14483,4303,704,5.0
14484,4304,704,5.0
14485,4305,704,5.0
14486,4306,704,5.0
14487,4307,704,5.0
14488,4308,704,5.0
14489,4309,704,5.0
14490,4310,704,5.0
14491,3005,704,5.0
14492,4311,704,5.0
14493,592,706,5.0
14494,3001,706,5.0
14495,4312,706,5.0
14496,4313,706,4.0
14497,4314,706,5.0
14498,4315,706,5.0
14499,4316,706,5.0
14500,4317,706,5.0
14501,4318,706,5.0
14502,4319,706,5.0
14503,4320,706,5.0
14504,4321,706,5.0
14505,4322,706,5.0
14506,4323,706,5.0
14507,4324,706,5.0
14508,2548,706,5.0
14509,4246,706,5.0
14510,4325,706,5.0
14511,4236,706,5.0
14512,4326,706,5.0
14513,4327,707,5.0
14514,4328,707,5.0
14515,4329,707,5.0
14516,4330,707,5.0
14517,4331,707,5.0
14518,338,707,5.0
14519,4332,707,5.0
14520,4333,707,5.0
14521,4334,707,5.0
14522,2762,707,4.0
14523,4335,707,5.0
14524,4336,707,5.0
14525,4337,707,4.0
14526,4338,707,5.0
14527,4339,707,5.0
14528,4340,707,5.0
14529,4341,707,5.0
14530,4342,707,5.0
14531,4343,707,4.0
14532,4344,707,5.0
14533,4345,708,5.0
14534,4346,708,4.0
14535,592,708,5.0
14536,4347,708,4.0
14537,4348,708,4.0
14538,4349,708,5.0
14539,4350,708,5.0
14540,4351,708,3.0
14541,4352,708,5.0
14542,4353,708,5.0
14543,4354,708,5.0
14544,4355,708,5.0
14545,4356,708,5.0
14546,4357,708,4.0
14547,4358,708,5.0
14548,4359,708,5.0
14549,4360,708,5.0
14550,4361,708,5.0
14551,4362,708,1.0
14552,4363,708,5.0
14553,4364,709,5.0
14554,4365,709,5.0
14555,4366,709,5.0
14556,4367,709,5.0
14557,4368,709,5.0
14558,4369,709,5.0
14559,4370,709,5.0
14560,4371,709,5.0
14561,4372,709,5.0
14562,4373,709,4.0
14563,4374,709,5.0
14564,4375,709,5.0
14565,4376,709,5.0
14566,4377,709,5.0
14567,495,709,5.0
14568,4378,709,5.0
14569,4379,709,5.0
14570,4380,709,5.0
14571,4381,709,5.0
14572,4382,709,5.0
14573,4383,710,5.0
14574,4384,710,4.0
14575,592,710,5.0
14576,686,710,4.0
14577,4385,710,5.0
14578,4386,710,5.0
14579,4387,710,3.0
14580,4388,710,5.0
14581,4389,710,5.0
14582,4390,710,4.0
14583,4391,710,5.0
14584,4392,710,4.0
14585,4393,710,5.0
14586,4205,710,4.0
14587,4394,710,5.0
14588,4395,710,5.0
14589,2574,710,4.0
14590,4396,710,5.0
14591,4397,710,5.0
14592,4398,710,5.0
14593,4399,711,5.0
14594,4200,711,4.0
14595,4400,711,5.0
14596,4401,711,4.0
14597,4402,711,5.0
14598,4403,711,5.0
14599,4404,711,5.0
14600,4405,711,4.0
14601,4406,711,5.0
14602,4407,711,4.0
14603,4408,711,5.0
14604,338,711,5.0
14605,4223,711,5.0
14606,4409,711,5.0
14607,4410,711,3.0
14608,4411,711,4.0
14609,511,711,5.0
14610,4412,711,5.0
14611,4413,711,5.0
14612,4414,711,5.0
14613,4415,712,4.0
14614,4416,712,5.0
14615,4417,712,5.0
14616,4418,712,5.0
14617,4419,712,5.0
14618,4420,712,3.0
14619,4421,712,5.0
14620,4422,712,5.0
14621,4423,712,5.0
14622,4424,712,5.0
14623,4425,712,3.0
14624,4426,712,5.0
14625,4427,712,5.0
14626,4428,712,4.0
14627,1625,712,5.0
14628,4429,712,4.0
14629,4430,712,4.0
14630,4431,712,5.0
14631,4432,712,5.0
14632,4433,712,5.0
14633,4434,714,5.0
14634,4435,714,5.0
14635,4436,714,5.0
14636,4437,714,5.0
14637,4438,714,5.0
14638,4439,714,5.0
14639,4440,714,5.0
14640,4441,714,5.0
14641,4442,714,5.0
14642,4306,714,5.0
14643,4443,714,5.0
14644,4444,714,5.0
14645,4445,714,5.0
14646,4307,714,5.0
14647,4446,714,5.0
14648,4447,714,5.0
14649,3005,714,5.0
14650,4448,714,5.0
14651,2570,714,5.0
14652,4449,714,5.0
14653,4450,716,4.0
14654,4451,716,5.0
14655,4452,716,2.0
14656,4453,716,5.0
14657,4454,716,5.0
14658,4340,716,5.0
14659,4455,716,5.0
14660,4456,716,5.0
14661,1114,716,5.0
14662,4457,716,5.0
14663,4458,716,4.0
14664,4459,716,5.0
14665,4460,716,5.0
14666,4461,716,4.0
14667,4462,716,5.0
14668,4463,716,4.0
14669,4464,716,5.0
14670,4465,716,5.0
14671,4466,716,4.0
14672,4467,716,5.0
14673,4468,720,5.0
14674,4469,720,5.0
14675,4470,720,4.0
14676,4471,720,4.0
14677,4472,720,5.0
14678,3349,720,1.0
14679,4473,720,5.0
14680,4474,720,5.0
14681,4475,720,5.0
14682,4476,720,5.0
14683,4477,720,5.0
14684,4478,720,4.0
14685,4479,720,5.0
14686,4480,720,5.0
14687,4481,720,5.0
14688,4482,720,5.0
14689,4483,720,5.0
14690,3024,720,5.0
14691,4484,720,5.0
14692,4485,720,5.0
14693,4486,721,3.0
14694,4487,721,4.0
14695,3108,721,5.0
14696,4488,721,3.0
14697,4489,721,4.0
14698,4490,721,5.0
14699,4491,721,5.0
14700,4492,721,4.0
14701,4493,721,3.0
14702,4494,721,5.0
14703,4495,721,5.0
14704,4496,721,3.0
14705,4497,721,5.0
14706,4498,721,5.0
14707,4499,721,5.0
14708,4500,721,3.0
14709,4501,721,4.0
14710,4502,721,3.0
14711,4503,721,5.0
14712,3163,721,5.0
14713,4504,722,5.0
14714,4505,722,5.0
14715,4506,722,5.0
14716,4507,722,5.0
14717,4508,722,5.0
14718,4509,722,4.0
14719,4510,722,5.0
14720,4511,722,4.0
14721,4512,722,5.0
14722,4513,722,5.0
14723,4514,722,4.0
14724,4515,722,4.0
14725,4516,722,4.0
14726,4517,722,5.0
14727,3296,722,5.0
14728,3586,722,5.0
14729,4518,722,5.0
14730,4519,722,4.0
14731,4520,722,3.0
14732,4521,722,5.0
14733,4522,724,5.0
14734,4523,724,5.0
14735,4524,724,5.0
14736,4525,724,5.0
14737,4526,724,5.0
14738,4527,724,5.0
14739,4528,724,5.0
14740,4529,724,3.0
14741,4530,724,5.0
14742,4531,724,5.0
14743,4468,724,5.0
14744,4532,724,4.0
14745,4533,724,5.0
14746,4534,724,5.0
14747,4535,724,5.0
14748,4536,724,5.0
14749,4537,724,5.0
14750,4538,724,5.0
14751,4539,724,5.0
14752,4540,724,5.0
14753,4541,725,5.0
14754,4542,725,5.0
14755,4543,725,5.0
14756,4544,725,4.0
14757,4545,725,5.0
14758,4546,725,4.0
14759,4547,725,5.0
14760,4548,725,5.0
14761,4549,725,3.0
14762,4550,725,5.0
14763,4551,725,4.0
14764,4552,725,5.0
14765,4553,725,5.0
14766,4554,725,5.0
14767,4555,725,5.0
14768,4556,725,5.0
14769,4557,725,4.0
14770,4558,725,5.0
14771,4559,725,3.0
14772,4560,725,3.0
14773,4561,727,5.0
14774,4562,727,4.0
14775,4563,727,5.0
14776,4564,727,4.0
14777,4565,727,5.0
14778,4566,727,5.0
14779,4567,727,4.0
14780,4568,727,5.0
14781,4569,727,4.0
14782,4570,727,5.0
14783,4571,727,5.0
14784,4572,727,5.0
14785,4573,727,5.0
14786,4574,727,4.0
14787,4575,727,4.0
14788,4576,727,3.0
14789,4577,727,5.0
14790,3089,727,4.0
14791,4578,727,5.0
14792,4579,727,4.0
14793,4580,728,5.0
14794,4581,728,5.0
14795,4582,728,5.0
14796,4583,728,5.0
14797,4584,728,5.0
14798,4585,728,5.0
14799,493,728,5.0
14800,4586,728,5.0
14801,4587,728,5.0
14802,4588,728,5.0
14803,4589,728,5.0
14804,4590,728,5.0
14805,4591,728,5.0
14806,4592,728,5.0
14807,4593,728,5.0
14808,4594,728,5.0
14809,4595,728,5.0
14810,4596,728,5.0
14811,4597,728,5.0
14812,4598,728,5.0
14813,4599,729,5.0
14814,4600,729,5.0
14815,4601,729,5.0
14816,4602,729,5.0
14817,4603,729,4.0
14818,4604,729,4.0
14819,4605,729,4.0
14820,4606,729,4.0
14821,4607,729,5.0
14822,4608,729,4.0
14823,4609,729,5.0
14824,4610,729,5.0
14825,4611,729,4.0
14826,4612,729,5.0
14827,4613,729,5.0
14828,4614,729,3.0
14829,4615,729,5.0
14830,4616,729,5.0
14831,4617,729,5.0
14832,4618,729,5.0
14833,4619,730,5.0
14834,4075,730,5.0
14835,4620,730,5.0
14836,4621,730,5.0
14837,4622,730,5.0
14838,1668,730,5.0
14839,4623,730,4.0
14840,4624,730,4.0
14841,4625,730,4.0
14842,4626,730,5.0
14843,4627,730,5.0
14844,4628,730,5.0
14845,4629,730,5.0
14846,3269,730,5.0
14847,4630,730,5.0
14848,4631,730,5.0
14849,4632,730,5.0
14850,4633,730,5.0
14851,4634,730,4.0
14852,4478,730,5.0
14853,4635,731,4.0
14854,3395,731,4.0
14855,4636,731,4.0
14856,4637,731,5.0
14857,4638,731,5.0
14858,4639,731,4.0
14859,4640,731,5.0
14860,4641,731,5.0
14861,4642,731,5.0
14862,381,731,5.0
14863,4643,731,5.0
14864,4644,731,4.0
14865,4645,731,5.0
14866,4646,731,5.0
14867,4647,731,5.0
14868,4648,731,5.0
14869,4649,731,5.0
14870,4650,731,5.0
14871,4651,731,5.0
14872,4652,731,5.0
14873,4653,732,5.0
14874,4654,732,5.0
14875,4655,732,5.0
14876,4656,732,5.0
14877,4657,732,5.0
14878,4658,732,4.0
14879,2729,732,4.0
14880,4659,732,3.0
14881,4128,732,5.0
14882,4660,732,4.0
14883,4661,732,4.0
14884,4662,732,4.0
14885,3110,732,5.0
14886,4097,732,5.0
14887,4434,732,5.0
14888,4663,732,4.0
14889,4572,732,5.0
14890,4664,732,5.0
14891,4665,732,5.0
14892,4666,732,5.0
14893,4667,733,4.0
14894,4668,733,3.0
14895,4669,733,5.0
14896,4670,733,2.0
14897,4671,733,5.0
14898,4672,733,5.0
14899,4673,733,4.0
14900,4674,733,5.0
14901,4675,733,4.0
14902,4676,733,5.0
14903,4677,733,5.0
14904,4678,733,5.0
14905,4679,733,4.0
14906,4680,733,5.0
14907,4681,733,5.0
14908,4682,733,5.0
14909,4683,733,5.0
14910,4684,733,4.0
14911,4685,733,4.0
14912,3192,733,5.0
14913,4686,734,5.0
14914,4687,734,4.0
14915,4688,734,5.0
14916,4689,734,5.0
14917,4690,734,4.0
14918,4691,734,5.0
14919,3075,734,4.0
14920,4692,734,5.0
14921,4693,734,5.0
14922,4694,734,5.0
14923,4695,734,5.0
14924,4696,734,5.0
14925,4697,734,4.0
14926,4698,734,5.0
14927,4699,734,5.0
14928,4700,734,5.0
14929,4701,734,5.0
14930,4702,734,5.0
14931,4703,734,5.0
14932,4704,734,4.0
14933,4705,736,5.0
14934,4706,736,5.0
14935,4707,736,5.0
14936,4708,736,5.0
14937,4709,736,5.0
14938,4710,736,5.0
14939,4711,736,5.0
14940,4712,736,5.0
14941,4713,736,5.0
14942,4714,736,5.0
14943,4715,736,5.0
14944,4716,736,4.0
14945,4717,736,5.0
14946,4718,736,5.0
14947,4719,736,4.0
14948,4720,736,3.0
14949,4721,736,5.0
14950,4722,736,4.0
14951,4723,736,5.0
14952,4724,736,4.0
14953,4725,737,5.0
14954,4726,737,5.0
14955,4727,737,5.0
14956,4728,737,5.0
14957,4729,737,5.0
14958,4730,737,5.0
14959,4731,737,5.0
14960,4732,737,5.0
14961,4733,737,5.0
14962,4734,737,3.0
14963,4735,737,5.0
14964,4736,737,4.0
14965,4737,737,1.0
14966,4738,737,4.0
14967,4739,737,5.0
14968,4740,737,5.0
14969,4741,737,5.0
14970,4742,737,5.0
14971,4743,737,5.0
14972,4744,737,5.0
14973,4745,738,5.0
14974,4746,738,5.0
14975,4747,738,5.0
14976,4664,738,5.0
14977,4748,738,5.0
14978,4749,738,3.0
14979,4750,738,5.0
14980,4751,738,5.0
14981,4752,738,5.0
14982,4753,738,4.0
14983,4754,738,5.0
14984,4755,738,5.0
14985,4756,738,5.0
14986,4757,738,4.0
14987,4758,738,4.0
14988,4759,738,5.0
14989,4760,738,4.0
14990,4761,738,5.0
14991,4762,738,5.0
14992,4056,738,4.0
14993,4763,739,4.0
14994,4764,739,5.0
14995,4765,739,5.0
14996,4766,739,5.0
14997,4767,739,5.0
14998,4768,739,5.0
14999,4769,739,4.0
15000,4770,739,5.0
15001,4667,739,3.0
15002,4771,739,5.0
15003,4772,739,3.0
15004,4773,739,5.0
15005,4774,739,5.0
15006,4775,739,5.0
15007,3811,739,5.0
15008,4776,739,1.0
15009,4777,739,5.0
15010,4778,739,5.0
15011,4779,739,5.0
15012,4780,739,5.0
15013,4781,740,5.0
15014,4782,740,1.0
15015,4783,740,5.0
15016,4784,740,5.0
15017,4785,740,4.0
15018,4786,740,5.0
15019,4787,740,1.0
15020,4788,740,4.0
15021,4789,740,5.0
15022,4790,740,5.0
15023,4791,740,5.0
15024,4792,740,4.0
15025,4793,740,4.0
15026,4794,740,4.0
15027,4795,740,5.0
15028,4796,740,5.0
15029,4797,740,5.0
15030,4798,740,4.0
15031,4799,740,5.0
15032,4800,740,5.0
15033,4801,1107,5.0
15034,4802,1107,5.0
15035,4803,1107,5.0
15036,4804,1107,5.0
15037,4805,1107,5.0
15038,4806,1107,3.0
15039,4807,1107,5.0
15040,4808,1107,4.0
15041,4809,1107,5.0
15042,4810,1107,5.0
15043,4811,1107,5.0
15044,4812,1107,5.0
15045,4813,1107,5.0
15046,4814,1107,4.0
15047,4815,1107,5.0
15048,4816,1107,4.0
15049,4817,1107,3.0
15050,4818,1107,5.0
15051,4819,1107,5.0
15052,4820,1107,3.0
15053,4821,1108,4.0
15054,4822,1108,5.0
15055,4823,1108,3.0
15056,4824,1108,3.0
15057,4825,1108,5.0
15058,4826,1108,5.0
15059,4827,1108,5.0
15060,4828,1108,5.0
15061,4829,1108,4.0
15062,4830,1108,5.0
15063,4831,1108,5.0
15064,4832,1108,5.0
15065,4833,1108,5.0
15066,4834,1108,5.0
15067,4835,1108,5.0
15068,4836,1108,4.0
15069,4837,1108,5.0
15070,4838,1108,5.0
15071,4839,1108,5.0
15072,4840,1108,4.0
15073,4841,1109,5.0
15074,4842,1109,5.0
15075,4423,1109,5.0
15076,4843,1109,4.0
15077,4844,1109,4.0
15078,1644,1109,4.0
15079,4845,1109,5.0
15080,4846,1109,4.0
15081,4847,1109,5.0
15082,4848,1109,5.0
15083,4849,1109,5.0
15084,4850,1109,4.0
15085,4851,1109,5.0
15086,4852,1109,5.0
15087,4853,1109,1.0
15088,4854,1109,5.0
15089,4855,1109,5.0
15090,4856,1109,4.0
15091,4857,1109,4.0
15092,4858,1109,5.0
15093,4859,1110,4.0
15094,4860,1110,5.0
15095,4861,1110,5.0
15096,4862,1110,4.0
15097,4863,1110,4.0
15098,4864,1110,5.0
15099,4865,1110,4.0
15100,4866,1110,4.0
15101,4867,1110,5.0
15102,4868,1110,5.0
15103,4869,1110,5.0
15104,4870,1110,5.0
15105,4871,1110,5.0
15106,4872,1110,4.0
15107,4873,1110,5.0
15108,4874,1110,5.0
15109,4875,1110,4.0
15110,4876,1110,4.0
15111,4877,1110,5.0
15112,4878,1110,5.0
15113,4879,1111,4.0
15114,4880,1111,4.0
15115,4881,1111,5.0
15116,4882,1111,4.0
15117,4883,1111,5.0
15118,4884,1111,5.0
15119,4885,1111,4.0
15120,4612,1111,5.0
15121,4886,1111,5.0
15122,4887,1111,4.0
15123,4888,1111,5.0
15124,4889,1111,4.0
15125,4890,1111,5.0
15126,4891,1111,5.0
15127,4892,1111,5.0
15128,4893,1111,5.0
15129,1810,1111,5.0
15130,4894,1111,4.0
15131,4895,1111,5.0
15132,4896,1111,3.0
15133,4897,1112,5.0
15134,4898,1112,5.0
15135,4821,1112,4.0
15136,4899,1112,5.0
15137,4900,1112,5.0
15138,4901,1112,5.0
15139,4902,1112,5.0
15140,4903,1112,4.0
15141,4904,1112,5.0
15142,4905,1112,5.0
15143,4906,1112,5.0
15144,4907,1112,3.0
15145,4908,1112,5.0
15146,4909,1112,1.0
15147,4910,1112,5.0
15148,4911,1112,5.0
15149,4912,1112,5.0
15150,4913,1112,5.0
15151,4914,1112,4.0
15152,4915,1112,5.0
15153,4916,1113,5.0
15154,675,1113,5.0
15155,4917,1113,4.0
15156,4918,1113,5.0
15157,4919,1113,5.0
15158,4920,1113,4.0
15159,4921,1113,4.0
15160,4922,1113,4.0
15161,4923,1113,5.0
15162,4924,1113,5.0
15163,4925,1113,5.0
15164,4926,1113,3.0
15165,4927,1113,5.0
15166,4928,1113,5.0
15167,4929,1113,5.0
15168,4930,1113,5.0
15169,4931,1113,5.0
15170,4932,1113,4.0
15171,4933,1113,4.0
15172,4934,1113,5.0
15173,4935,1114,4.0
15174,4936,1114,5.0
15175,4937,1114,5.0
15176,4938,1114,5.0
15177,4939,1114,3.0
15178,4940,1114,5.0
15179,4941,1114,5.0
15180,4942,1114,5.0
15181,4943,1114,5.0
15182,4944,1114,4.0
15183,4945,1114,3.0
15184,4946,1114,5.0
15185,4947,1114,5.0
15186,4948,1114,5.0
15187,4949,1114,5.0
15188,4950,1114,5.0
15189,4951,1114,5.0
15190,4952,1114,4.0
15191,4953,1114,3.0
15192,4954,1114,5.0
15193,4955,1115,5.0
15194,4956,1115,5.0
15195,4957,1115,4.0
15196,4958,1115,4.0
15197,4959,1115,5.0
15198,4960,1115,5.0
15199,4961,1115,4.0
15200,4962,1115,3.0
15201,4963,1115,4.0
15202,4964,1115,4.0
15203,4965,1115,5.0
15204,4966,1115,5.0
15205,4967,1115,5.0
15206,4968,1115,5.0
15207,4969,1115,4.0
15208,4970,1115,5.0
15209,4971,1115,4.0
15210,4972,1115,5.0
15211,4973,1115,4.0
15212,4974,1115,5.0
15213,4975,1116,3.0
15214,4976,1116,5.0
15215,4977,1116,3.0
15216,4978,1116,5.0
15217,4979,1116,4.0
15218,4980,1116,5.0
15219,4981,1116,4.0
15220,4982,1116,4.0
15221,4983,1116,4.0
15222,4984,1116,5.0
15223,4985,1116,5.0
15224,4986,1116,5.0
15225,4926,1116,5.0
15226,4987,1116,1.0
15227,4988,1116,5.0
15228,4989,1116,5.0
15229,4990,1116,5.0
15230,4991,1116,5.0
15231,4992,1116,5.0
15232,4993,1116,5.0
15233,1644,1117,4.0
15234,4994,1117,3.0
15235,4995,1117,5.0
15236,4996,1117,3.0
15237,4997,1117,2.0
15238,4998,1117,4.0
15239,4999,1117,4.0
15240,5000,1117,5.0
15241,5001,1117,5.0
15242,5002,1117,4.0
15243,5003,1117,4.0
15244,5004,1117,5.0
15245,5005,1117,4.0
15246,5006,1117,1.0
15247,5007,1117,5.0
15248,5008,1117,3.0
15249,5009,1117,3.0
15250,5010,1117,5.0
15251,5011,1117,4.0
15252,5012,1117,4.0
15253,5013,1118,4.0
15254,5014,1118,5.0
15255,5015,1118,4.0
15256,5016,1118,4.0
15257,5017,1118,5.0
15258,5018,1118,4.0
15259,5019,1118,5.0
15260,5020,1118,4.0
15261,5021,1118,5.0
15262,5022,1118,5.0
15263,5023,1118,5.0
15264,5024,1118,4.0
15265,5025,1118,5.0
15266,5026,1118,5.0
15267,5027,1118,4.0
15268,5028,1118,5.0
15269,5029,1118,5.0
15270,5030,1118,5.0
15271,5031,1118,5.0
15272,5032,1118,5.0
15273,5033,1119,4.0
15274,5034,1119,5.0
15275,5035,1119,3.0
15276,5036,1119,5.0
15277,5037,1119,1.0
15278,2912,1119,5.0
15279,5038,1119,3.0
15280,5039,1119,4.0
15281,5040,1119,5.0
15282,5041,1119,4.0
15283,5042,1119,4.0
15284,5043,1119,4.0
15285,5044,1119,3.0
15286,5045,1119,3.0
15287,5046,1119,3.0
15288,5047,1119,4.0
15289,5048,1119,4.0
15290,5049,1119,3.0
15291,5050,1119,5.0
15292,5051,1119,4.0
15293,5052,1120,5.0
15294,4810,1120,5.0
15295,5053,1120,5.0
15296,5054,1120,5.0
15297,5055,1120,4.0
15298,5056,1120,5.0
15299,5057,1120,4.0
15300,5058,1120,5.0
15301,5059,1120,5.0
15302,5060,1120,4.0
15303,5061,1120,4.0
15304,5062,1120,5.0
15305,5063,1120,4.0
15306,5064,1120,5.0
15307,5065,1120,5.0
15308,5066,1120,4.0
15309,5067,1120,4.0
15310,5068,1120,4.0
15311,5069,1120,5.0
15312,5070,1120,4.0
15313,5071,1121,5.0
15314,5072,1121,4.0
15315,5073,1121,5.0
15316,5074,1121,5.0
15317,5027,1121,4.0
15318,5075,1121,5.0
15319,5076,1121,5.0
15320,5077,1121,3.0
15321,5078,1121,4.0
15322,5079,1121,5.0
15323,5080,1121,5.0
15324,5081,1121,5.0
15325,5082,1121,5.0
15326,5083,1121,5.0
15327,5084,1121,5.0
15328,5085,1121,5.0
15329,5086,1121,5.0
15330,5087,1121,5.0
15331,5088,1121,5.0
15332,5089,1121,5.0
15333,5090,1122,5.0
15334,5091,1122,3.0
15335,5092,1122,5.0
15336,5093,1122,4.0
15337,5094,1122,5.0
15338,5095,1122,5.0
15339,5096,1122,3.0
15340,5097,1122,2.0
15341,5098,1122,4.0
15342,5099,1122,5.0
15343,4957,1122,2.0
15344,5100,1122,4.0
15345,5101,1122,5.0
15346,5102,1122,5.0
15347,5103,1122,5.0
15348,5104,1122,3.0
15349,5105,1122,5.0
15350,5106,1122,1.0
15351,5107,1122,5.0
15352,5108,1122,4.0
15353,5079,1123,4.0
15354,5109,1123,5.0
15355,5110,1123,4.0
15356,5111,1123,4.0
15357,5112,1123,5.0
15358,4875,1123,5.0
15359,5113,1123,5.0
